ID,Name,Concepticon_ID,Concepticon_Gloss,GBIF_ID,GBIF_NAME,canonicalName,rank,kingdom,kingdomKey,phylum,phylumKey,class_,classKey,order,orderKey,family,familyKey,genus,genusKey
ptilopachuspetrosus,Ptilopachus petrosus,,,2474089,"Ptilopachus petrosus (Gmelin, 1789)",Ptilopachus petrosus,SPECIES,Animalia,1,Chordata,44,Aves,212,Galliformes,723,Phasianidae,9331,Ptilopachus,2474088
ptilopsisleucotis,Ptilopsis leucotis,,,5232239,"Ptilopsis leucotis (Temminck, 1820)",Ptilopsis leucotis,SPECIES,Animalia,1,Chordata,44,Aves,212,Strigiformes,1450,Strigidae,9348,Ptilopsis,2497650
ptilostomusafer,Ptilostomus afer,,,2482461,"Ptilostomus afer (Linnaeus, 1766)",Ptilostomus afer,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Corvidae,5235,Ptilostomus,2482460
ptyodactylusragazzii,Ptyodactylus ragazzii,,,5221124,"Ptyodactylus ragazzii Anderson, 1898",Ptyodactylus ragazzii,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Phyllodactylidae,5789853,Ptyodactylus,7424414
ptyonoprognefuligulapusilla,Ptyonoprogne fuligula pusilla,,,6086040,"Ptyonoprogne fuligula pusilla (Zedlitz, 1908)",Ptyonoprogne fuligula pusilla,SUBSPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Hirundinidae,5248,Ptyonoprogne,7340277
pupalialappacea,Pupalia lappacea,,,7323604,Pupalia lappacea Juss.,Pupalia lappacea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Pupalia,8036377
pycnonotusbarbatus,Pycnonotus barbatus,,,2486147,"Pycnonotus barbatus (Desfontaines, 1789)",Pycnonotus barbatus,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Pycnonotidae,5277,Pycnonotus,2486114
pycreusmacrostachyos,Pycreus macrostachyos,,,2730317,Cyperus macrostachyos Lam.,Cyperus macrostachyos,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Cyperus,2713455
pyrgomorphavignaudi,Pyrgomorpha vignaudi,,,7712476,"Pyrgomorpha vignaudii (Guérin-Méneville, 1847)",Pyrgomorpha vignaudii,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Pyrgomorphidae,5928,Pyrgomorpha,1700558
pythonregius,Python regius,,,2465380,"Python regius (Shaw, 1802)",Python regius,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Pythonidae,4287591,Python,2454645
pythonsebae,Python sebae,,,2465346,"Python sebae (Gmelin, 1789)",Python sebae,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Pythonidae,4287591,Python,2454645
queleaquelea,Quelea quelea,,,2493987,"Quelea quelea (Linnaeus, 1758)",Quelea quelea,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Quelea,2493986
rhabdotissobrina,Rhabdotis sobrina,,,1077513,"Cotinis mutabilis (Gory & Percheron, 1833)",Cotinis mutabilis,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Cetoniidae,4204,Cotinis,1077482
rhinopomamicrophyllum,Rhinopoma microphyllum,,,5218749,"Rhinopoma microphyllum (Brünnich, 1782)",Rhinopoma microphyllum,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Rhinopomatidae,5450,Rhinopoma,7353281
rhinopomastusaterrimus,Rhinopomastus aterrimus,,,2498432,"Rhinopomastus aterrimus (Stephens, 1826)",Rhinopomastus aterrimus,SPECIES,Animalia,1,Chordata,44,Aves,212,Bucerotiformes,716,Phoeniculidae,6178,Rhinopomastus,2498425
rhinoptiluschalcopterus,Rhinoptilus chalcopterus,,,2480735,"Rhinoptilus chalcopterus (Temminck, 1824)",Rhinoptilus chalcopterus,SPECIES,Animalia,1,Chordata,44,Aves,212,Charadriiformes,7192402,Glareolidae,5245,Rhinoptilus,2480734
rhipicephalusturanicus,Rhipicephalus turanicus,,,2183564,"Rhipicephalus turanicus Pomerantsev, 1936",Rhipicephalus turanicus,SPECIES,Animalia,1,Arthropoda,54,Arachnida,367,Ixodida,1425,Ixodidae,9167,Rhipicephalus,2183844
rhynchosiaminimamemnonia,Rhynchosia minima memnonia,,,5350629,Rhynchosia minima var. memnonia (Delile) T.Cooke,Rhynchosia minima memnonia,VARIETY,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Rhynchosia,2947992
rhynchosiaminimaminima,Rhynchosia minima minima,,,8656238,Rhynchosia minima f. minima,Rhynchosia minima minima,FORM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Rhynchosia,2947992
rhynchosiaminima,Rhynchosia minima,,,5350585,Rhynchosia minima (L.) DC.,Rhynchosia minima,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Rhynchosia,2947992
ricinuscommunis,Ricinus communis,,,5380041,Ricinus communis L.,Ricinus communis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malpighiales,1414,Euphorbiaceae,4691,Ricinus,9188216
rogeriaadenophylla,Rogeria adenophylla,,,5527272,Rogeria adenophylla J.Gay,Rogeria adenophylla,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Pedaliaceae,6650,Rogeria,3233533
rottboelliacochinchinensis,Rottboellia cochinchinensis,,,2704075,Rottboellia cochinchinensis (Lour.) Clayton,Rottboellia cochinchinensis,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Rottboellia,2704074
rousettusaegyptiacus,Rousettus aegyptiacus,,,2432953,"Rousettus aegyptiacus (E.Geoffroy, 1810)",Rousettus aegyptiacus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Pteropodidae,9367,Rousettus,2432946
ruelliacyanea,Ruellia cyanea,,,5574820,Ruellia cyanea Boj. ex Nees,Ruellia cyanea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Acanthaceae,2393,Ruellia,3171840
sabasenegalensis,Saba senegalensis,,,3169621,Saba senegalensis (A.DC.) Pichon,Saba senegalensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Saba,3169620
saccharumofficinarum,Saccharum officinarum,,,2703912,Saccharum officinarum L.,Saccharum officinarum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Saccharum,2703910
salvadorapersica,Salvadora persica,,,5580727,Salvadora persica L.,Salvadora persica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Brassicales,7225535,Salvadoraceae,3232304,Salvadora,3232305
sansevierialiberica,Sansevieria liberica,,,2770659,Sansevieria liberica hort. ex Gérôme & Labroy,Sansevieria liberica,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Sansevieria,2770498
sansevieria,Sansevieria,,,2770498,Sansevieria Thunb.,Sansevieria,GENUS,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Sansevieria,2770498
sarcocephaluslatifolius,Sarcocephalus latifolius,,,5336165,Nauclea latifolia Sm.,Nauclea latifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Nauclea,7487168
sarcophaga,Sarcophaga,,,1463100,"Sarcophaga Meigen, 1826",Sarcophaga,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Sarcophagidae,9508,Sarcophaga,1463100
sarkidiornismelanotos,Sarkidiornis melanotos,,,2498001,"Sarkidiornis melanotos (Pennant, 1769)",Sarkidiornis melanotos,SPECIES,Animalia,1,Chordata,44,Aves,212,Anseriformes,1108,Anatidae,2986,Sarkidiornis,2498000
schilbeintermedius,Schilbe intermedius,,,2341731,"Schilbe intermedius Rüppell, 1832",Schilbe intermedius,SPECIES,Animalia,1,Chordata,44,Actinopterygii,204,Siluriformes,708,Schilbeidae,5166,Schilbe,2337734
schistocercagregaria,Schistocerca gregaria,,,1707320,"Schistocerca gregaria (Forskål, 1775)",Schistocerca gregaria,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Schistocerca,1707218
schizachyriumexile,Schizachyrium exile,,,4125020,Schizachyrium exile (Hochst.) Pilg.,Schizachyrium exile,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Schizachyrium,2704427
schoenefeldiagracilis,Schoenefeldia gracilis,,,4122703,Schoenefeldia gracilis Kunth,Schoenefeldia gracilis,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Schoenefeldia,4122661
schoenoplectuscorymbosus,Schoenoplectus corymbosus,,,2711275,Schoenoplectus corymbosus (Roth ex Roem. & Schult.) J.Raynal,Schoenoplectus corymbosus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Schoenoplectus,2710907
scintharistanotabilis,Scintharista notabilis,,,1713079,"Scintharista notabilis (F.Walker, 1870)",Scintharista notabilis,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Scintharista,1713070
sclerocaryabirrea,Sclerocarya birrea,,,7160810,Sclerocarya birrea Hochst.,Sclerocarya birrea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Sclerocarya,3190604
scolopendra,Scolopendra,,,2231802,"Scolopendra Linnaeus, 1758",Scolopendra,GENUS,Animalia,1,Arthropoda,54,Chilopoda,360,Scolopendromorpha,1252,Scolopendridae,4084,Scolopendra,2231802
scopariadulcis,Scoparia dulcis,,,3171787,Scoparia dulcis L.,Scoparia dulcis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Scoparia,3171784
scopusumbretta,Scopus umbretta,,,5229154,"Scopus umbretta Gmelin, 1789",Scopus umbretta,SPECIES,Animalia,1,Chordata,44,Aves,212,Pelecaniformes,7190953,Scopidae,9345,Scopus,2480344
securidacalongepedunculata,Securidaca longepedunculata,,,7344617,Securidaca longipedunculata Fresen.,Securidaca longipedunculata,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Polygalaceae,2417,Securidaca,3191472
senegaliaataxacantha,Senegalia ataxacantha,,,7510932,Senegalia ataxacantha (DC.) Kyal. & Boatwr.,Senegalia ataxacantha,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senegalia,7989631
senegalialaeta,Senegalia laeta,,,3796062,Senegalia laeta (R.Br. ex Benth.) Seigler & Ebinger,Senegalia laeta,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senegalia,7989631
senegaliamacrostachya,Senegalia macrostachya,,,7936172,Senegalia macrostachya (Rchb. ex DC.) Kyal. & Boatwr.,Senegalia macrostachya,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senegalia,7989631
sennaitalicaitalica,Senna italica italica,,,7225446,Senna italica subsp. italica,Senna italica italica,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senna,2956904
sennaobtusifolia,Senna obtusifolia,,,2957408,Senna obtusifolia (L.) H.S.Irwin & Barneby,Senna obtusifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senna,2956904
sennaoccidentalis,Senna occidentalis,,,2957966,Senna occidentalis (L.) Link,Senna occidentalis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Senna,2956904
serinusleucopygius,Serinus leucopygius,,,6100990,"Crithagra leucopygia Sundevall, 1850",Crithagra leucopygia,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Fringillidae,5242,Crithagra,4846581
sesamumalatum,Sesamum alatum,,,3172623,Sesamum alatum Thonn.,Sesamum alatum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Pedaliaceae,6650,Sesamum,3172619
sesamumindicum,Sesamum indicum,,,3172622,Sesamum indicum L.,Sesamum indicum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Pedaliaceae,6650,Sesamum,3172619
sesbaniadalzielii,Sesbania dalzielii,,,2970627,Sesbania dalzielii Phillips & Hutch.,Sesbania dalzielii,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Sesbania,2970583
sesbaniasesban,Sesbania sesban,,,2970648,Sesbania sesban (L.) Merr.,Sesbania sesban,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Sesbania,2970583
setariapumila,Setaria pumila,,,5673972,Setaria helvola Roem. & Schult.,Setaria helvola,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Setaria,2702955
setariaverticillata,Setaria verticillata,,,5289686,Setaria verticillata (L.) P.Beauv.,Setaria verticillata,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Setaria,2702955
sherifuriahaningtoni,Sherifuria haningtoni,,,1707104,"Sherifuria haningtoni Uvarov, 1926",Sherifuria haningtoni,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Sherifuria,1707103
sidaabutifolia,Sida abutifolia,,,5406718,Sida abutifolia Mill.,Sida abutifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sidacerradoensis,Sida cerradoensis,,,5619128,Sida cerradoensis Krapov.,Sida cerradoensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sidacordifolia,Sida cordifolia,,,5406755,Sida cordifolia L.,Sida cordifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sidarhombifolia,Sida rhombifolia,,,5406735,Sida rhombifolia L.,Sida rhombifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sidaspinosa,Sida spinosa,,,5406741,Sida spinosa L.,Sida spinosa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sidaurens,Sida urens,,,5406763,Sida urens L.,Sida urens,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sida,3152100
sinoxylonsenegalense,Sinoxylon senegalense,,,5879265,"Sinoxylon senegalense Karsch, 1881",Sinoxylon senegalense,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Bostrichidae,7773,Sinoxylon,1095699
solanumaethiopicum,Solanum aethiopicum,,,2929847,Solanum aethiopicum L.,Solanum aethiopicum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997
solanumincanum,Solanum incanum,,,2929691,Solanum incanum L.,Solanum incanum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997
solanummelongena,Solanum melongena,,,2930617,Solanum melongena L.,Solanum melongena,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997
solanummixedlibrary,Solanum mixed library,,,,,,,,,,,,,,,,,,
solanumtuberosum,Solanum tuberosum,,,2930262,Solanum tuberosum L.,Solanum tuberosum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Solanaceae,7717,Solanum,2928997
sorghumarundinaceum,Sorghum arundinaceum,,,4108497,Sorghum arundinaceum (Desv.) Stapf,Sorghum arundinaceum,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sorghum,2705180
sorghumbicolor,Sorghum bicolor,,,2705181,Sorghum bicolor (L.) Moench,Sorghum bicolor,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sorghum,2705180
spermacocechaetocephala,Spermacoce chaetocephala,,,2918396,Spermacoce chaetocephala DC.,Spermacoce chaetocephala,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053
spermacocefilifolia,Spermacoce filifolia,,,2918504,Spermacoce filifolia (Schum. & Thonn.) J.-P.Lebrun & Stork,Spermacoce filifolia,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053
spermacoceruelliae,Spermacoce ruelliae,,,2918087,Spermacoce ruelliae DC.,Spermacoce ruelliae,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053
spermacoce,Spermacoce,,,2918053,Spermacoce L.,Spermacoce,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053
spermacocestachydeavarstachydea,Spermacoce stachydea var stachydea,,,2918146,Spermacoce stachydea DC.,Spermacoce stachydea,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Spermacoce,2918053
sphaeranthusangustifolius,Sphaeranthus angustifolius,,,7592377,Sphaeranthus angustifolius DC.,Sphaeranthus angustifolius,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sphaeranthus,3094647
sphenocleazeylanica,Sphenoclea zeylanica,,,3158672,Sphenoclea zeylanica Gaertn.,Sphenoclea zeylanica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Solanales,1176,Sphenocleaceae,6754,Sphenoclea,3158671
sphenopsdelislei,Sphenops delislei,,,5225492,"Chalcides delislei (Lataste & Rochebrune, 1876)",Chalcides delislei,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Scincidae,9115,Chalcides,9133068
sphingonotuscanariensisorientalis,Sphingonotus canariensis orientalis,,,6256570,"Sphingonotus canariensis orientalis Mistshenko, 1937",Sphingonotus canariensis orientalis,SUBSPECIES,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Sphingonotus,1698631
spiloptilaclamans,Spiloptila clamans,,,9780994,"Spiloptila clamans (Cretzschmar, 1826)",Spiloptila clamans,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Cisticolidae,9293,Spiloptila,2492770
spodopteraexempta,Spodoptera exempta,,,5109925,"Spodoptera exempta Walker, 1856",Spodoptera exempta,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Noctuidae,7015,Spodoptera,1765207
spondiasmombin,Spondias mombin,,,8185571,Spondias mombin Jacq.,Spondias mombin,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Spondias,3190592
sporobolusfestivus,Sporobolus festivus,,,4150265,Sporobolus festivus Hochst. ex A.Rich.,Sporobolus festivus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sporobolus,2704744
sporobolusmicroprotus,Sporobolus microprotus,,,4148844,Sporobolus microprotus Stapf,Sporobolus microprotus,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Sporobolus,2704744
sporopipesfrontalis,Sporopipes frontalis,,,2494084,"Sporopipes frontalis (Daudin, 1800)",Sporopipes frontalis,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Ploceidae,9336,Sporopipes,2494082
steraspis,Steraspis,,,1150039,"Steraspis Dejean, 1833",Steraspis,GENUS,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Buprestidae,3789,Steraspis,1150039
sterculiasetigera,Sterculia setigera,,,5406681,Sterculia setigera Delile,Sterculia setigera,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Malvaceae,6685,Sterculia,3152129
stereospermumkunthianum,Stereospermum kunthianum,,,4092124,Stereospermum kunthianum Cham.,Stereospermum kunthianum,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Bignoniaceae,6655,Stereospermum,7298412
sternocerainterrupta,Sternocera interrupta,,,9308427,"Sternocera interrupta (Olivier, 1790)",Sternocera interrupta,SPECIES,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Buprestidae,3789,Sternocera,4728228
streptopeliasenegalensis,Streptopelia senegalensis,,,2495659,"Streptopelia senegalensis (Linnaeus, 1766)",Streptopelia senegalensis,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Streptopelia,2495657
streptopeliavinacea,Streptopelia vinacea,,,2495694,"Streptopelia vinacea (Gmelin, 1789)",Streptopelia vinacea,SPECIES,Animalia,1,Chordata,44,Aves,212,Columbiformes,1446,Columbidae,5233,Streptopelia,2495657
strigahermonthica,Striga hermonthica,,,3171159,Striga hermonthica (Delile) Benth.,Striga hermonthica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Striga,3171157
strophanthussarmentosus,Strophanthus sarmentosus,,,3169613,Strophanthus sarmentosus DC.,Strophanthus sarmentosus,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Strophanthus,3169608
struthiocamelus,Struthio camelus,,,2495150,"Struthio camelus Linnaeus, 1758",Struthio camelus,SPECIES,Animalia,1,Chordata,44,Aves,212,Struthioniformes,725,Struthionidae,9349,Struthio,2495148
stylochaetonlancifolius,Stylochaeton lancifolius,,,7770248,Stylochaeton lancifolium Kotschy & Peyr.,Stylochaeton lancifolium,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Araceae,6979,Stylochaeton,2871821
susscrofa,Sus scrofa,,,7705930,"Sus scrofa Linnaeus, 1758",Sus scrofa,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Suidae,5302,Sus,2441213
sylviacantillans,Sylvia cantillans,,,2492950,"Sylvia cantillans (Pallas, 1764)",Sylvia cantillans,SPECIES,Animalia,1,Chordata,44,Aves,212,Passeriformes,729,Sylviidae,5285,Sylvia,2492941
sylvicapragrimmia,Sylvicapra grimmia,,,2441187,"Sylvicapra grimmia (Linnaeus, 1758)",Sylvicapra grimmia,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Sylvicapra,2441186
synceruscaffer,Syncerus caffer,,,2441034,"Syncerus caffer (Sparrman, 1779)",Syncerus caffer,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Artiodactyla,731,Bovidae,9614,Syncerus,2441033
synodontisschall,Synodontis schall,,,2344327,"Synodontis schall (Bloch & Schneider, 1801)",Synodontis schall,SPECIES,Animalia,1,Chordata,44,Actinopterygii,204,Siluriformes,708,Mochokidae,5160,Synodontis,2344276
taccaleontopetaloides,Tacca leontopetaloides,,,2755866,Tacca leontopetaloides (L.) Kuntze,Tacca leontopetaloides,SPECIES,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Dioscoreales,1171,Dioscoreaceae,7694,Tacca,9375127
tachymarptisaequatorialis,Tachymarptis aequatorialis,,,2477349,"Tachymarptis aequatorialis (J.W.Von Muller, 1851)",Tachymarptis aequatorialis,SPECIES,Animalia,1,Chordata,44,Aves,212,Apodiformes,1448,Apodidae,2993,Tachymarptis,8540301
tamarindusindica,Tamarindus indica,,,2975768,Tamarindus indica L.,Tamarindus indica,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tamarindus,2975767
taphozousmauritianus,Taphozous mauritianus,,,5218741,"Taphozous mauritianus E.Geoffroy, 1818",Taphozous mauritianus,SPECIES,Animalia,1,Chordata,44,Mammalia,359,Chiroptera,734,Emballonuridae,9615,Taphozous,2433105
tapinanthusbangwensis,Tapinanthus bangwensis,,,4004487,Tapinanthus bangwensis (Engl. & K.Krause) Danser,Tapinanthus bangwensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Loranthaceae,6663,Tapinanthus,7287961
tapinanthus,Tapinanthus,,,7287961,Tapinanthus (Blume) Rchb.,Tapinanthus,GENUS,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Santalales,934,Loranthaceae,6663,Tapinanthus,7287961
tarentolaannularis,Tarentola annularis,,,2445042,"Tarentola annularis (Geoffroy-st-hilaire, 1827)",Tarentola annularis,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Phyllodactylidae,5789853,Tarentola,2447584
tarentolaephippiata,Tarentola ephippiata,,,2445060,"Tarentola ephippiata O'shaughnessy, 1875",Tarentola ephippiata,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Phyllodactylidae,5789853,Tarentola,2447584
telescopusobtusus,Telescopus obtusus,,,2457445,"Telescopus obtusus (Reuss, 1834)",Telescopus obtusus,SPECIES,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Colubridae,6172,Telescopus,2457425
tephrosiabracteolatabracteolata,Tephrosia bracteolata bracteolata,,,7224769,Tephrosia bracteolata var. bracteolata,Tephrosia bracteolata bracteolata,VARIETY,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
tephrosialinearis,Tephrosia linearis,,,5342046,Tephrosia linearis Pers.,Tephrosia linearis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
tephrosiamossiensis,Tephrosia mossiensis,,,5342156,Tephrosia mossiensis A.Chev.,Tephrosia mossiensis,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
tephrosiaplatycarpa,Tephrosia platycarpa,,,5342137,Tephrosia platycarpa Guill. & Perr.,Tephrosia platycarpa,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
tephrosiapurpurealeptostachya,Tephrosia purpurea leptostachya,,,5342494,Tephrosia purpurea subsp. leptostachya (DC.) Brummitt,Tephrosia purpurea leptostachya,SUBSPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
tephrosiauniflora,Tephrosia uniflora,,,8031700,Tephrosia uniflora Pers.,Tephrosia uniflora,SPECIES,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Tephrosia,2933053
