ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
jamsay-crociduracinderella-1,,jamsay,crociduracinderella,jì-jùwⁿò sèɲù-sàɲú ~ ù-jùwⁿò sèɲú ~ ù-jùwⁿò sèɲù-sàɲú,jì-jùwⁿò sèɲù-sàɲú ~ ù-jùwⁿò sèɲú ~ ù-jùwⁿò sèɲù-sàɲú,,,,,,,
jamsay-crociduracinderella-2,,jamsay,crociduracinderella,ù-jùwⁿò ká:-sî:,ù-jùwⁿò ká:-sî:,,,,,,,
jamsay-crocodylusniloticus-1,,jamsay,crocodylusniloticus,áyá,áyá,,,,,,,
jamsay-crocodylusniloticus-2,,jamsay,crocodylusniloticus,ŋátà,ŋátà,,,,,,,
jamsay-crocutacrocuta-1,,jamsay,crocutacrocuta,tì-tà: wɛ̌yⁿ-wèyⁿ ~ tì-tà: yêy-yêy,tì-tà: wɛ̌yⁿ-wèyⁿ ~ tì-tà: yêy-yêy,,,,,,,
jamsay-crotalariapodocarpa-1,,jamsay,crotalariapodocarpa,[nì-nǐ:] jɛ́ŋɛ́,[nì-nǐ:] jɛ́ŋɛ́,,,,,,,
jamsay-crotalariaretusa-1,,jamsay,crotalariaretusa,[nì-nǐ:] jɛ́ŋɛ́,[nì-nǐ:] jɛ́ŋɛ́,,,,,,,
jamsay-cryptocatantopshaemorrhoidalis-1,,jamsay,cryptocatantopshaemorrhoidalis,nàm-sɛ̀gè àrⁿá,nàm-sɛ̀gè àrⁿá,,,,,,,
jamsay-cucumismelosubspagrestisvaragrestisnaudin-1,,jamsay,cucumismelosubspagrestisvaragrestisnaudin,cě:ŋ-[gú-gûn],cě:ŋ-[gú-gûn],,,,,,,
jamsay-cucumisprophetarumprophetarum-1,,jamsay,cucumisprophetarumprophetarum,cě:ŋ-[gú-gûn],cě:ŋ-[gú-gûn],,,,,,,
jamsay-cucumispustulatus-1,,jamsay,cucumispustulatus,[ɛ̀ɲɛ̀-tɔ̀ŋɔ́]-[yà:-[nì:-kúnó-n]],[ɛ̀ɲɛ̀-tɔ̀ŋɔ́]-[yà:-[nì:-kúnó-n]],,,,,,,
jamsay-cucurbita-1,,jamsay,cucurbita,gɔ́:rⁿɔ́,gɔ́:rⁿɔ́,,,,,,,
jamsay-cursoriustemminckii-1,,jamsay,cursoriustemminckii,sugù pirⁿî:,sugù pirⁿî:,,,,,,,
jamsay-cymbopogoncaesiusgiganteus-1,,jamsay,cymbopogoncaesiusgiganteus,ɛ̀jɛ̀-gɛ̀rɛ́,ɛ̀jɛ̀-gɛ̀rɛ́,,,,,,,
jamsay-cymbopogonschoenanthus-1,,jamsay,cymbopogonschoenanthus,jàm-dɛ̀:ɲɛ́,jàm-dɛ̀:ɲɛ́,,,,,,,
jamsay-cynanchumviminale-1,,jamsay,cynanchumviminale,dùŋ-kɔ̀rⁿî:ⁿ,dùŋ-kɔ̀rⁿî:ⁿ,,,,,,,
jamsay-cynodondactylon-1,,jamsay,cynodondactylon,cí-cérjù,cí-cérjù,,,,,,,
jamsay-cyperusarticulatus-1,,jamsay,cyperusarticulatus,lòyò-ná:,lòyò-ná:,,,,,,,
jamsay-cyperusarticulatus-2,,jamsay,cyperusarticulatus,lóyó,lóyó,,,,,,,
jamsay-cyperusesculentus-1,,jamsay,cyperusesculentus,ɲɔ᷈:m,ɲɔ᷈:m,,,,,,,
jamsay-dactylocteniumaegyptium-1,,jamsay,dactylocteniumaegyptium,déŋè,déŋè,,,,,,,
jamsay-dactylocteniumaegyptium-2,,jamsay,dactylocteniumaegyptium,nà:-[dɔ̀:-[dɔ̌-y]],nà:-[dɔ̀:-[dɔ̌-y]],,,,,,,
jamsay-dalbergiamelanoxylon-1,,jamsay,dalbergiamelanoxylon,cèrù-cèné,cèrù-cèné,,,,,,,
jamsay-damaliscuskorrigum-1,,jamsay,damaliscuskorrigum,sɔ̀ŋɔ́,sɔ̀ŋɔ́,,,,,,,
jamsay-danielliaoliveri-1,,jamsay,danielliaoliveri,cɛ̀jɛ́,cɛ̀jɛ́,,,,,,,
jamsay-dendrocygnaviduata-1,,jamsay,dendrocygnaviduata,tàɣà-ɛ̀:rɛ̀ círé,tàɣà-ɛ̀:rɛ̀ círé,,,,,,,
jamsay-dendropicosgoertae-1,,jamsay,dendropicosgoertae,kóm-[tì-tɔ́gù],kóm-[tì-tɔ́gù],,,,,,,
jamsay-detariummicrocarpum-1,,jamsay,detariummicrocarpum,pǒn,pǒn,,,,,,,
jamsay-diabolocatantopsaxillaris-1,,jamsay,diabolocatantopsaxillaris,nám-sɛ́gɛ̀,nám-sɛ́gɛ̀,,,,,,,
jamsay-diabolocatantopsaxillaris-2,,jamsay,diabolocatantopsaxillaris,nàm-sɛ̀gè yǎ:,nàm-sɛ̀gè yǎ:,,,,,,,
jamsay-dichrostachyscinerea-1,,jamsay,dichrostachyscinerea,tìnìŋú,tìnìŋú,,,,,,,
jamsay-digitariaciliarisvarciliaris-1,,jamsay,digitariaciliarisvarciliaris,bàmànà-tàŋá ~ bàrmà-tàŋá,bàmànà-tàŋá ~ bàrmà-tàŋá,,,,,,,
jamsay-digitariaexilis-1,,jamsay,digitariaexilis,pɔ̀ŋɔ́,pɔ̀ŋɔ́,,,,,,,
jamsay-dinothrombiumtinctorium-1,,jamsay,dinothrombiumtinctorium,àrⁿá-nâ:,àrⁿá-nâ:,,,,,,,
jamsay-dioscoreaalata-1,,jamsay,dioscoreaalata,kû:,kû:,,,,,,,
jamsay-diospyrosmespiliformis-1,,jamsay,diospyrosmespiliformis,ǒŋ,ǒŋ,,,,,,,
jamsay-echinochloacolona-1,,jamsay,echinochloacolona,sǒm-sáɲû:,sǒm-sáɲû:,,,,,,,
jamsay-elaeisguineensis-1,,jamsay,elaeisguineensis,tɛ̌:ⁿ,tɛ̌:ⁿ,,,,,,,
jamsay-elionuruselegans-1,,jamsay,elionuruselegans,pɔ́:-bɛ̀rɛ́-nàŋá-yɔ́wɔ́,pɔ́:-bɛ̀rɛ́-nàŋá-yɔ́wɔ́,,,,,,,
jamsay-emberizastriolatasahari-1,,jamsay,emberizastriolatasahari,cɛ̀ndɔ̀:rɔ́,cɛ̀ndɔ̀:rɔ́,,,,,,,
jamsay-endostemontereticaulis-1,,jamsay,endostemontereticaulis,jìré-lìgíjù,jìré-lìgíjù,,,,,,,
jamsay-enteropogonprieurii-1,,jamsay,enteropogonprieurii,ɔ̀yɔ̀ pírú,ɔ̀yɔ̀ pírú,,,,,,,
jamsay-equusquagga-1,,jamsay,equusquagga,àlámbá:ná:jɛ̀,àlámbá:ná:jɛ̀,,,,,,,
jamsay-eragrostispilosa-1,,jamsay,eragrostispilosa,cɛ̌-y,cɛ̌-y,,,,,,,
jamsay-eragrostispilosa-2,,jamsay,eragrostispilosa,sà:mà-[cɛ̌-y],sà:mà-[cɛ̌-y],,,,,,,
jamsay-eremiaphilareticulata-1,,jamsay,eremiaphilareticulata,ámà mà jàndúrú,ámà mà jàndúrú,,,,,,,
jamsay-eremopterixleucotis-1,,jamsay,eremopterixleucotis,bì-bɔ̂: ~ bɔ̀:-bɔ̂:,bì-bɔ̂: ~ bɔ̀:-bɔ̂:,,,,,,,
jamsay-eremopterixleucotis-2,,jamsay,eremopterixleucotis,kú:ⁿ-sɔ́ɣɔ́rɔ̀,kú:ⁿ-sɔ́ɣɔ́rɔ̀,,,,,,,
jamsay-erythrocebuspatas-1,,jamsay,erythrocebuspatas,ɔ̀:rⁿɔ̀ bán,ɔ̀:rⁿɔ̀ bán,,,,,,,
jamsay-erythrocebuspatas-2,,jamsay,erythrocebuspatas,pùlɔ̀-ɔ̀:rⁿɔ́,pùlɔ̀-ɔ̀:rⁿɔ́,,,,,,,
jamsay-eucalyptusastringens-1,,jamsay,eucalyptusastringens,šìnwà:rù ná: ~ sìnwà:rù ná: ~ sìnìwà:rù-ná:,šìnwà:rù ná: ~ sìnwà:rù ná: ~ sìnìwà:rù-ná:,,,,,,,
jamsay-euphorbiaaustrooccidentalis-1,,jamsay,euphorbiaaustrooccidentalis,pèllè-írù,pèllè-írù,,,,,,,
jamsay-euphorbiabalsamifera-1,,jamsay,euphorbiabalsamifera,jì:-jǎ:,jì:-jǎ:,,,,,,,
jamsay-euphorbiachapmanii-1,,jamsay,euphorbiachapmanii,dǐ:,dǐ:,,,,,,,
jamsay-euplectesfranciscanus-1,,jamsay,euplectesfranciscanus,[ɲù:-pírú]-[sá:j-î:ⁿ],[ɲù:-pírú]-[sá:j-î:ⁿ],,,,,,,
jamsay-euplectesfranciscanus-2,,jamsay,euplectesfranciscanus,[wàrà-gó-m]-[tɔ̀:-gó-m]-[mí-lá:-ɲú:-nɛ́wⁿɛ̂:],[wàrà-gó-m]-[tɔ̀:-gó-m]-[mí-lá:-ɲú:-nɛ́wⁿɛ̂:],,,,,,,
jamsay-euplectesfranciscanus-3,,jamsay,euplectesfranciscanus,[wàrà-gó-m]-[tɔ̀:-gó-m],[wàrà-gó-m]-[tɔ̀:-gó-m],,,,,,,
jamsay-euplocastrigosa-1,,jamsay,euplocastrigosa,tìm-tìm àrⁿá,tìm-tìm àrⁿá,,,,,,,
jamsay-eupodotissenegalensis-1,,jamsay,eupodotissenegalensis,kì-kàrâw,kì-kàrâw,,,,,,,
jamsay-faidherbiaalbida-1,,jamsay,faidherbiaalbida,sɛ́:ŋɛ́,sɛ́:ŋɛ́,,,,,,,
jamsay-falcochicquera-1,,jamsay,falcochicquera,ɲà:m-làgú,ɲà:m-làgú,,,,,,,
jamsay-felismargarita-1,,jamsay,felismargarita,nì-nìwⁿè pírú,nì-nìwⁿè pírú,,,,,,,
jamsay-felismargarita-2,,jamsay,felismargarita,dúrúbà,dúrúbà,,,,,,,
jamsay-felissylvestrisschreber1775-1,,jamsay,felissylvestrisschreber1775,nì-nìwⁿè púrúgú,nì-nìwⁿè púrúgú,,,,,,,
jamsay-felissylvestrisschreber1775-2,,jamsay,felissylvestrisschreber1775,nì-nìwⁿè jɛ́m,nì-nìwⁿè jɛ́m,,,,,,,
jamsay-felissylvestrisschreber1775-3,,jamsay,felissylvestrisschreber1775,dùrùbà jɛ́m,dùrùbà jɛ́m,,,,,,,
jamsay-feretiaapodanthera-1,,jamsay,feretiaapodanthera,jì:rù-ná:,jì:rù-ná:,,,,,,,
jamsay-ficusabutilifolia-1,,jamsay,ficusabutilifolia,kǔm-jèréwè,kǔm-jèréwè,,,,,,,
jamsay-ficuscordatasubsplecardiiccberg-1,,jamsay,ficuscordatasubsplecardiiccberg,sɛ̀rú-mɛ̀ɲɛ̂m ~ sɛ̌r-mɛ̀ɲɛ̂m,sɛ̀rú-mɛ̀ɲɛ̂m ~ sɛ̌r-mɛ̀ɲɛ̂m,,,,,,,
jamsay-ficusplatyphylla-1,,jamsay,ficusplatyphylla,kǔm,kǔm,,,,,,,
jamsay-ficussycomorus-1,,jamsay,ficussycomorus,gǎ:ⁿ,gǎ:ⁿ,,,,,,,
jamsay-francolinusbicalcaratus-1,,jamsay,francolinusbicalcaratus,súgù,súgù,,,,,,,
jamsay-galeodesolivieri-1,,jamsay,galeodesolivieri,bù-bò:ró,bù-bò:ró,,,,,,,
jamsay-galeodesolivieri-2,,jamsay,galeodesolivieri,à-dɔ̀rɔ̀m-bàjú,à-dɔ̀rɔ̀m-bàjú,,,,,,,
jamsay-galerellasanguinea-1,,jamsay,galerellasanguinea,sànà-gànàrⁿá,sànà-gànàrⁿá,,,,,,,
jamsay-galerellasanguinea-2,,jamsay,galerellasanguinea,sàŋàrⁿá,sàŋàrⁿá,,,,,,,
jamsay-gazelladama-1,,jamsay,gazelladama,èjù-ɛ̀rⁿɛ́,èjù-ɛ̀rⁿɛ́,,,,,,,
jamsay-gazelladorcas-1,,jamsay,gazelladorcas,wèrù bán,wèrù bán,,,,,,,
jamsay-genettagenetta-1,,jamsay,genettagenetta,kòròní,kòròní,,,,,,,
jamsay-genettagenetta-2,,jamsay,genettagenetta,nì-nìwⁿè kòròní,nì-nìwⁿè kòròní,,,,,,,
jamsay-genettagenetta-3,,jamsay,genettagenetta,kònùrⁿú,kònùrⁿú,,,,,,,
jamsay-genettathierryi-1,,jamsay,genettathierryi,kònùrⁿù bán,kònùrⁿù bán,,,,,,,
jamsay-geochelonesulcata-1,,jamsay,geochelonesulcata,à-kòŋòrⁿó,à-kòŋòrⁿó,,,,,,,
jamsay-gerbillus-1,,jamsay,gerbillus,ù-jùwⁿò pírú,ù-jùwⁿò pírú,,,,,,,
jamsay-giraffacamelopardalis-1,,jamsay,giraffacamelopardalis,wìl-wîl,wìl-wîl,,,,,,,
jamsay-gisekiapharnaceoides-1,,jamsay,gisekiapharnaceoides,pùlɔ̀-jídù,pùlɔ̀-jídù,,,,,,,
jamsay-gisekiapharnaceoides-2,,jamsay,gisekiapharnaceoides,sǒm-púɲúrⁿúm,sǒm-púɲúrⁿúm,,,,,,,
jamsay-glaucidiumperlatum-1,,jamsay,glaucidiumperlatum,dùn pé:,dùn pé:,,,,,,,
jamsay-glaucidiumperlatum-2,,jamsay,glaucidiumperlatum,dùn ké:w,dùn ké:w,,,,,,,
jamsay-glossonemaboveanum-1,,jamsay,glossonemaboveanum,sí-sê:ⁿ,sí-sê:ⁿ,,,,,,,
jamsay-gongylophismuelleri-1,,jamsay,gongylophismuelleri,tɔ́m-tɛ̀ŋɛ́,tɔ́m-tɛ̀ŋɛ́,,,,,,,
jamsay-gonimbrasia-1,,jamsay,gonimbrasia,kɔ̀mnɔ́ sú-sûm,kɔ̀mnɔ́ sú-sûm,,,,,,,
jamsay-gossypiumhirsutum-1,,jamsay,gossypiumhirsutum,nǎ:m,nǎ:m,,,,,,,
jamsay-grewiabicolor-1,,jamsay,grewiabicolor,ɔ́:jɔ́,ɔ́:jɔ́,,,,,,,
jamsay-grewiabicolor-2,,jamsay,grewiabicolor,ɔ̀:jɔ̀ ná:,ɔ̀:jɔ̀ ná:,,,,,,,
jamsay-grewiaflavescensvarflavescens-1,,jamsay,grewiaflavescensvarflavescens,ɔ̀:jɔ̀-[gòrò-gárá],ɔ̀:jɔ̀-[gòrò-gárá],,,,,,,
jamsay-grewiaflavescensvarflavescens-2,,jamsay,grewiaflavescensvarflavescens,gúrsɔ́:jɛ̀,gúrsɔ́:jɛ̀,,,,,,,
jamsay-grewialasiodiscus-1,,jamsay,grewialasiodiscus,gúrsɔ́:jɛ̀,gúrsɔ́:jɛ̀,,,,,,,
jamsay-grewiatenaxforskfiori-1,,jamsay,grewiatenaxforskfiori,ɔ̀:jɔ̀-[gòrò-gárá],ɔ̀:jɔ̀-[gòrò-gárá],,,,,,,
jamsay-grewiavillosa-1,,jamsay,grewiavillosa,ɔ̀:jɔ̀-[gòrò-gárá],ɔ̀:jɔ̀-[gòrò-gárá],,,,,,,
jamsay-guierasenegalensis-1,,jamsay,guierasenegalensis,gù:rú,gù:rú,,,,,,,
jamsay-gymnosporiasenegalensis-1,,jamsay,gymnosporiasenegalensis,gíyâl-gó:têl,gíyâl-gó:têl,,,,,,,
jamsay-gynandropsisgynandra-1,,jamsay,gynandropsisgynandra,ú:ɲùm ~ í-ʔú:ɲùm,ú:ɲùm ~ í-ʔú:ɲùm,,,,,,,
jamsay-gynandropsisgynandra-2,,jamsay,gynandropsisgynandra,ù:ɲùm yǎ:,ù:ɲùm yǎ:,,,,,,,
jamsay-gypsrueppellii-1,,jamsay,gypsrueppellii,tèw-dùwɔ́ ~ [tì-tèw]-dùwɔ́,tèw-dùwɔ́ ~ [tì-tèw]-dùwɔ́,,,,,,,
jamsay-gyrocarpusamericanussubsppinnatilobuskubitzki-1,,jamsay,gyrocarpusamericanussubsppinnatilobuskubitzki,yɛ́-bòm,yɛ́-bòm,,,,,,,
jamsay-halcyonsenegalensis-1,,jamsay,halcyonsenegalensis,dànà-[ɔ̀ɣɔ̀-dògú],dànà-[ɔ̀ɣɔ̀-dògú],,,,,,,
jamsay-halcyonsenegalensis-2,,jamsay,halcyonsenegalensis,"""hunt-hornbill""","""hunt-hornbill""",,,,,,,
jamsay-harpezocatantopsstylifer-1,,jamsay,harpezocatantopsstylifer,[nàm-sɛ̀gɛ̀]-gùnó,[nàm-sɛ̀gɛ̀]-gùnó,,,,,,,
jamsay-heliocheilusalbipunctella-1,,jamsay,heliocheilusalbipunctella,[sù-sùm]-bɔ́rɔ̀,[sù-sùm]-bɔ́rɔ̀,,,,,,,
jamsay-heliosciurusgambianus-1,,jamsay,heliosciurusgambianus,kóm-tɔ̀ŋɔ́rⁿɔ̀,kóm-tɔ̀ŋɔ́rⁿɔ̀,,,,,,,
jamsay-herpestesichneumon-1,,jamsay,herpestesichneumon,kòròní,kòròní,,,,,,,
jamsay-heteracrisleani-1,,jamsay,heteracrisleani,náŋàm-jǐ:,náŋàm-jǐ:,,,,,,,
jamsay-hexalobusmonopetalus-1,,jamsay,hexalobusmonopetalus,cèŋálà,cèŋálà,,,,,,,
jamsay-hibiscuscannabinus-1,,jamsay,hibiscuscannabinus,àɲù-bɛ̀lɛ̀ŋgá,àɲù-bɛ̀lɛ̀ŋgá,,,,,,,
jamsay-hibiscuslongisepalus-1,,jamsay,hibiscuslongisepalus,yàgùrù-yǎ:,yàgùrù-yǎ:,,,,,,,
jamsay-hibiscusovalifolius-1,,jamsay,hibiscusovalifolius,àrá-é:rù-m,àrá-é:rù-m,,,,,,,
jamsay-hibiscussabdariffa-1,,jamsay,hibiscussabdariffa,àɲú,àɲú,,,,,,,
jamsay-hibiscussabdariffa-2,,jamsay,hibiscussabdariffa,ɛ̀ŋɛ̀rⁿɛ̀-àɲú,ɛ̀ŋɛ̀rⁿɛ̀-àɲú,,,,,,,
jamsay-hieroglyphusdaganensis-1,,jamsay,hieroglyphusdaganensis,dò:jú,dò:jú,,,,,,,
jamsay-hippopotamusamphibius-1,,jamsay,hippopotamusamphibius,bǎŋ,bǎŋ,,,,,,,
jamsay-hippotragusequinuskoba-1,,jamsay,hippotragusequinuskoba,káyⁿ,káyⁿ,,,,,,,
jamsay-homoxyrrhepespunctipennis-1,,jamsay,homoxyrrhepespunctipennis,sǒm-[kí-kâ:],sǒm-[kí-kâ:],,,,,,,
jamsay-hoplobatrachusoccipitalis-1,,jamsay,hoplobatrachusoccipitalis,ɛ̀ŋɛ̀rⁿɛ̀-círé,ɛ̀ŋɛ̀rⁿɛ̀-círé,,,,,,,
jamsay-hoplobatrachusoccipitalis-2,,jamsay,hoplobatrachusoccipitalis,ɛ̀ŋɛ̀rⁿɛ̀-[nà:-pó:jú],ɛ̀ŋɛ̀rⁿɛ̀-[nà:-pó:jú],,,,,,,
jamsay-hoplobatrachusoccipitalis-3,,jamsay,hoplobatrachusoccipitalis,úgúrú ~ búgúrú,úgúrú ~ búgúrú,,,,,,,
jamsay-hyaenahyaena-1,,jamsay,hyaenahyaena,tì-tà: kóŋórⁿó-kôy,tì-tà: kóŋórⁿó-kôy,,,,,,,
jamsay-hyaenahyaena-2,,jamsay,hyaenahyaena,tì-tà: ná:,tì-tà: ná:,,,,,,,
jamsay-hygrophilaauriculata-1,,jamsay,hygrophilaauriculata,wàr-cɛ̌m ~ wàr-kɛ̌m,wàr-cɛ̌m ~ wàr-kɛ̌m,,,,,,,
jamsay-hylaranagalamensis-1,,jamsay,hylaranagalamensis,ɛ̀ŋɛ̀rⁿɛ̀-círé,ɛ̀ŋɛ̀rⁿɛ̀-círé,,,,,,,
jamsay-hyphaenethebaica-1,,jamsay,hyphaenethebaica,jélé:jù ~ jéllé:jù,jélé:jù ~ jéllé:jù,,,,,,,
jamsay-hyptisspicigera-1,,jamsay,hyptisspicigera,búró-[pɛ́-díŋè],búró-[pɛ́-díŋè],,,,,,,
jamsay-hystrixcristata-1,,jamsay,hystrixcristata,cɛ̀m-sɛ̀ŋɛ́,cɛ̀m-sɛ̀ŋɛ́,,,,,,,
jamsay-hystrixcristata-2,,jamsay,hystrixcristata,sàɣàrà-wáyá,sàɣàrà-wáyá,,,,,,,
jamsay-ichneumiaalbicauda-1,,jamsay,ichneumiaalbicauda,cɛ̀jɛ̀ pírú,cɛ̀jɛ̀ pírú,,,,,,,
jamsay-ichneumiaalbicauda-2,,jamsay,ichneumiaalbicauda,kɛ̀jɛ̀ bán,kɛ̀jɛ̀ bán,,,,,,,
jamsay-ictonyxstriatus-1,,jamsay,ictonyxstriatus,ɔ̀ɣɔ̀-tɛ́ŋɛ́,ɔ̀ɣɔ̀-tɛ́ŋɛ́,,,,,,,
jamsay-indigoferatinctoriatinctoria-1,,jamsay,indigoferatinctoriatinctoria,gàrá,gàrá,,,,,,,
jamsay-indigoferatinctoriatinctoria-2,,jamsay,indigoferatinctoriatinctoria,gàrà ná:,gàrà ná:,,,,,,,
jamsay-ipomoeabatatas-1,,jamsay,ipomoeabatatas,wósó,wósó,,,,,,,
jamsay-ipomoeabatatas-2,,jamsay,ipomoeabatatas,màsà-kû:,màsà-kû:,,,,,,,
jamsay-ipomoeabatatas-3,,jamsay,ipomoeabatatas,[bànà-kù:ⁿ]-ɲǎ:,[bànà-kù:ⁿ]-ɲǎ:,,,,,,,
jamsay-ipomoeacoscinosperma-1,,jamsay,ipomoeacoscinosperma,láynì,láynì,,,,,,,
jamsay-ipomoeaobscura-1,,jamsay,ipomoeaobscura,láynì,láynì,,,,,,,
jamsay-jacquemontiatamnifolia-1,,jamsay,jacquemontiatamnifolia,yɛ̀-gú-m túgò,yɛ̀-gú-m túgò,,,,,,,
jamsay-khayasenegalensis-1,,jamsay,khayasenegalensis,pɛ̀rú,pɛ̀rú,,,,,,,
jamsay-kraussariaangulifera-1,,jamsay,kraussariaangulifera,án-cèré,án-cèré,,,,,,,
jamsay-kraussariaangulifera-2,,jamsay,kraussariaangulifera,yà-màŋá ~ yɛ̀-màŋá,yà-màŋá ~ yɛ̀-màŋá,,,,,,,
jamsay-kraussellaamabile-1,,jamsay,kraussellaamabile,mɛ́n-[kí-kâ:],mɛ́n-[kí-kâ:],,,,,,,
jamsay-lachlathetesfurfuraceus-1,,jamsay,lachlathetesfurfuraceus,yà:ŋà-[kù:ⁿ-[kǎ-yⁿ]],yà:ŋà-[kù:ⁿ-[kǎ-yⁿ]],,,,,,,
jamsay-lachlathetesfurfuraceus-2,,jamsay,lachlathetesfurfuraceus,[à-jàŋàwⁿà]-[kù:ⁿ-kǎ-yⁿ],[à-jàŋàwⁿà]-[kù:ⁿ-kǎ-yⁿ],,,,,,,
jamsay-lagenariasiceraria-1,,jamsay,lagenariasiceraria,kàjù-ná:,kàjù-ná:,,,,,,,
jamsay-lagenariasiceraria-2,,jamsay,lagenariasiceraria,tùgùn-ná:,tùgùn-ná:,,,,,,,
jamsay-lagonostictasenegala-1,,jamsay,lagonostictasenegala,àrùjɛ́nɛ̀-[sá:j-î:ⁿ],àrùjɛ́nɛ̀-[sá:j-î:ⁿ],,,,,,,
jamsay-lamprotorniscaudatus-1,,jamsay,lamprotorniscaudatus,kɔ̀:rⁿì:-kà:rⁿî:ⁿ,kɔ̀:rⁿì:-kà:rⁿî:ⁿ,,,,,,,
jamsay-lamprotornischalybaeus-1,,jamsay,lamprotornischalybaeus,sà-jɛ̂m,sà-jɛ̂m,,,,,,,
jamsay-lamprotornispulcher-1,,jamsay,lamprotornispulcher,tɛ̀:ⁿ-tɛ̂:ⁿ ~ tì-tɛ̂:ⁿ,tɛ̀:ⁿ-tɛ̂:ⁿ ~ tì-tɛ̂:ⁿ,,,,,,,
jamsay-lamprotornispulcher-2,,jamsay,lamprotornispulcher,sɛ̀:ⁿ-sɛ̂:ⁿ ~ sì-sɛ̂:ⁿ,sɛ̀:ⁿ-sɛ̂:ⁿ ~ sì-sɛ̂:ⁿ,,,,,,,
jamsay-lanneamicrocarpa-1,,jamsay,lanneamicrocarpa,cíwɛ́,cíwɛ́,,,,,,,
jamsay-lawsoniainermis-1,,jamsay,lawsoniainermis,púddù,púddù,,,,,,,
jamsay-lepisanthessenegalensis-1,,jamsay,lepisanthessenegalensis,gú:rⁿɔ̀,gú:rⁿɔ̀,,,,,,,
jamsay-lepisanthessenegalensis-2,,jamsay,lepisanthessenegalensis,bíjjɛ̀,bíjjɛ̀,,,,,,,
jamsay-leptadeniahastata-1,,jamsay,leptadeniahastata,lùwɔ̀-tǒ:,lùwɔ̀-tǒ:,,,,,,,
jamsay-leptadeniapyrotechnica-1,,jamsay,leptadeniapyrotechnica,nùmò-bànà-mǔŋ,nùmò-bànà-mǔŋ,,,,,,,
jamsay-leptailurusserval-1,,jamsay,leptailurusserval,pí-pîw,pí-pîw,,,,,,,
jamsay-leptailurusserval-2,,jamsay,leptailurusserval,tà:-mân,tà:-mân,,,,,,,
jamsay-leptoptiloscrumeniferus-1,,jamsay,leptoptiloscrumeniferus,sámàlɔ́wɔ̀n,sámàlɔ́wɔ̀n,,,,,,,
jamsay-lepuscapensis-1,,jamsay,lepuscapensis,jɔ̀ŋɔ̀ jɛ́m,jɔ̀ŋɔ̀ jɛ́m,,,,,,,
jamsay-lepuscapensis-2,,jamsay,lepuscapensis,jɔ̀ŋɔ̀ pìr-î:ⁿ,jɔ̀ŋɔ̀ pìr-î:ⁿ,,,,,,,
jamsay-lepuscapensis-3,,jamsay,lepuscapensis,jɔ̀ŋɔ́,jɔ̀ŋɔ́,,,,,,,
jamsay-lethocerus-1,,jamsay,lethocerus,búró nɛ́mnɛ̀,búró nɛ́mnɛ̀,,,,,,,
jamsay-leucasmartinicensis-1,,jamsay,leucasmartinicensis,búró-[pɛ́-díŋè],búró-[pɛ́-díŋè],,,,,,,
jamsay-limeumpterocarpumvarpterocarpum-1,,jamsay,limeumpterocarpumvarpterocarpum,ɔ̀:rⁿɔ̀-tàgú,ɔ̀:rⁿɔ̀-tàgú,,,,,,,
jamsay-limeumpterocarpumvarpterocarpum-2,,jamsay,limeumpterocarpumvarpterocarpum,ɔ̀:rⁿɔ́ mà tàgú,ɔ̀:rⁿɔ́ mà tàgú,,,,,,,
jamsay-loeseneriellaafricana-1,,jamsay,loeseneriellaafricana,cɛ̂:,cɛ̂:,,,,,,,
jamsay-lonchocarpuslaxiflorus-1,,jamsay,lonchocarpuslaxiflorus,[à-bòn]-[sà:-rá],[à-bòn]-[sà:-rá],,,,,,,
jamsay-lonchuracantans-1,,jamsay,lonchuracantans,pírú-ɲèŋéɲè,pírú-ɲèŋéɲè,,,,,,,
jamsay-loxodontaafricana-1,,jamsay,loxodontaafricana,dǔŋ,dǔŋ,,,,,,,
jamsay-loxodontaafricana-2,,jamsay,loxodontaafricana,dùn-dàŋá,dùn-dàŋá,,,,,,,
jamsay-ludwigiaerecta-1,,jamsay,ludwigiaerecta,pùlɔ̀-jídù,pùlɔ̀-jídù,,,,,,,
jamsay-lybiusvieilloti-1,,jamsay,lybiusvieilloti,tó:-tà:-tó:,tó:-tà:-tó:,,,,,,,
jamsay-lydomorphusdusaulti-1,,jamsay,lydomorphusdusaulti,jòn-nà:-jòrù jɛ́m,jòn-nà:-jòrù jɛ́m,,,,,,,
jamsay-macrotermessubhyalinus-1,,jamsay,macrotermessubhyalinus,cè: ná:,cè: ná:,,,,,,,
jamsay-maeruaangolensis-1,,jamsay,maeruaangolensis,lùwɔ̀ ná:,lùwɔ̀ ná:,,,,,,,
jamsay-maeruacrassifolia-1,,jamsay,maeruacrassifolia,jí-pi᷈:ⁿ,jí-pi᷈:ⁿ,,,,,,,
jamsay-mangiferaindica-1,,jamsay,mangiferaindica,mǒŋgòrò [tone],mǒŋgòrò [tone],,,,,,,
jamsay-mangiferaindica-2,,jamsay,mangiferaindica,mǎŋgòró,mǎŋgòró,,,,,,,
